#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIF1A	MMP3	9606.ENSP00000437955	9606.ENSP00000299855	0	0	0	0	0	0	0	0.488	0.488
HIF1A	IGF1	9606.ENSP00000437955	9606.ENSP00000302665	0	0	0	0	0	0	0	0.706	0.706
HIF1A	MMP1	9606.ENSP00000437955	9606.ENSP00000322788	0	0	0	0	0.065	0	0	0.463	0.477
HIF1A	NOS2	9606.ENSP00000437955	9606.ENSP00000327251	0	0	0	0	0	0	0	0.404	0.404
HIF1A	PTGS2	9606.ENSP00000437955	9606.ENSP00000356438	0	0	0	0	0.077	0	0	0.533	0.550
HIF1A	PTEN	9606.ENSP00000437955	9606.ENSP00000361021	0	0	0	0	0.061	0	0	0.751	0.757
HIF1A	MMP9	9606.ENSP00000437955	9606.ENSP00000361405	0	0	0	0	0	0	0	0.550	0.550
HIF1A	SRC	9606.ENSP00000437955	9606.ENSP00000362680	0	0	0	0	0.061	0.337	0	0.457	0.632
HIF1A	INS	9606.ENSP00000437955	9606.ENSP00000380432	0	0	0	0	0	0	0	0.732	0.732
HIF1A	PPARA	9606.ENSP00000437955	9606.ENSP00000385523	0	0	0	0	0	0.095	0	0.651	0.671
HIF1A	IL6	9606.ENSP00000437955	9606.ENSP00000385675	0	0	0	0	0.065	0	0	0.539	0.550
HIF1A	TNF	9606.ENSP00000437955	9606.ENSP00000398698	0	0	0	0	0	0	0	0.690	0.690
HIF1A	IL10	9606.ENSP00000437955	9606.ENSP00000412237	0	0	0	0	0	0	0	0.624	0.624
HIF1A	PECAM1	9606.ENSP00000437955	9606.ENSP00000457421	0	0	0	0	0.050	0	0	0.586	0.589
HIF1A	SOD2	9606.ENSP00000437955	9606.ENSP00000446252	0	0	0	0	0	0	0	0.695	0.696
HIF1A	VEGFA	9606.ENSP00000437955	9606.ENSP00000478570	0	0	0	0	0.062	0.348	0.900	0.947	0.996
HMGCR	PON1	9606.ENSP00000287936	9606.ENSP00000222381	0	0	0	0	0	0	0	0.425	0.425
HMGCR	LCAT	9606.ENSP00000287936	9606.ENSP00000264005	0	0	0	0	0	0	0	0.579	0.579
HMGCR	PPARG	9606.ENSP00000287936	9606.ENSP00000287820	0	0	0	0	0.061	0	0	0.485	0.496
HMGCR	HSPA5	9606.ENSP00000287936	9606.ENSP00000324173	0	0	0	0	0.062	0.081	0	0.369	0.409
HMGCR	IL6	9606.ENSP00000287936	9606.ENSP00000385675	0	0	0	0	0	0	0	0.430	0.430
HMGCR	LEP	9606.ENSP00000287936	9606.ENSP00000312652	0	0	0	0	0	0	0	0.432	0.432
HMGCR	NOS2	9606.ENSP00000287936	9606.ENSP00000327251	0	0	0	0	0.049	0	0	0.500	0.505
HMGCR	NOS3	9606.ENSP00000287936	9606.ENSP00000297494	0	0	0	0	0.049	0	0	0.543	0.546
HMGCR	PPARA	9606.ENSP00000287936	9606.ENSP00000385523	0	0	0	0	0.061	0	0	0.562	0.571
HMGCR	LPL	9606.ENSP00000287936	9606.ENSP00000309757	0	0	0	0	0	0	0	0.585	0.585
HMGCR	INS	9606.ENSP00000287936	9606.ENSP00000380432	0	0	0	0	0	0	0	0.641	0.641
HMGCR	LDLR	9606.ENSP00000287936	9606.ENSP00000454071	0	0	0	0	0.164	0	0	0.854	0.872
HMOX1	IL2	9606.ENSP00000216117	9606.ENSP00000226730	0	0	0	0	0	0	0	0.421	0.420
HMOX1	PECAM1	9606.ENSP00000216117	9606.ENSP00000457421	0	0	0	0	0	0	0	0.420	0.420
HMOX1	IGF1	9606.ENSP00000216117	9606.ENSP00000302665	0	0	0	0	0	0	0	0.422	0.422
HMOX1	MMP2	9606.ENSP00000216117	9606.ENSP00000219070	0	0	0	0	0	0	0	0.449	0.449
HMOX1	HSPA5	9606.ENSP00000216117	9606.ENSP00000324173	0	0	0	0	0	0	0	0.495	0.495
HMOX1	SERPINE1	9606.ENSP00000216117	9606.ENSP00000223095	0	0	0	0	0.085	0	0	0.473	0.497
HMOX1	SELE	9606.ENSP00000216117	9606.ENSP00000331736	0	0	0	0	0	0	0	0.511	0.511
HMOX1	SLC2A4	9606.ENSP00000216117	9606.ENSP00000320935	0	0	0	0	0	0	0	0.561	0.561
HMOX1	MMP1	9606.ENSP00000216117	9606.ENSP00000322788	0	0	0	0	0.068	0	0	0.583	0.595
HMOX1	VCAM1	9606.ENSP00000216117	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.589	0.598
HMOX1	IL18	9606.ENSP00000216117	9606.ENSP00000280357	0	0	0	0	0	0	0	0.651	0.651
HMOX1	ICAM1	9606.ENSP00000216117	9606.ENSP00000264832	0	0	0	0	0.077	0	0	0.640	0.653
HMOX1	TGFB1	9606.ENSP00000216117	9606.ENSP00000221930	0	0	0	0	0.088	0	0	0.643	0.661
HMOX1	IFNG	9606.ENSP00000216117	9606.ENSP00000229135	0	0	0	0	0	0	0	0.670	0.670
HMOX1	SRC	9606.ENSP00000216117	9606.ENSP00000362680	0	0	0	0	0.076	0	0	0.660	0.672
HMOX1	MPO	9606.ENSP00000216117	9606.ENSP00000225275	0	0	0	0	0	0	0	0.683	0.683
HMOX1	SOD1	9606.ENSP00000216117	9606.ENSP00000270142	0	0	0	0	0	0	0	0.728	0.728
HMOX1	PPARG	9606.ENSP00000216117	9606.ENSP00000287820	0	0	0	0	0	0	0	0.735	0.735
HMOX1	NOS1	9606.ENSP00000216117	9606.ENSP00000477999	0	0	0	0	0	0.472	0	0.546	0.750
HMOX1	MMP9	9606.ENSP00000216117	9606.ENSP00000361405	0	0	0	0	0.088	0	0	0.745	0.759
HMOX1	TP53	9606.ENSP00000216117	9606.ENSP00000269305	0	0	0	0	0.061	0	0	0.761	0.766
HMOX1	SOD2	9606.ENSP00000216117	9606.ENSP00000446252	0.071	0	0	0	0.063	0	0	0.763	0.776
HMOX1	TLR4	9606.ENSP00000216117	9606.ENSP00000363089	0	0	0	0	0.095	0	0	0.788	0.800
HMOX1	TNF	9606.ENSP00000216117	9606.ENSP00000398698	0	0	0	0	0	0	0	0.816	0.816
HMOX1	IL1B	9606.ENSP00000216117	9606.ENSP00000263341	0	0	0	0	0.070	0	0	0.814	0.819
HMOX1	NOS2	9606.ENSP00000216117	9606.ENSP00000327251	0	0	0	0	0	0.185	0	0.789	0.821
HMOX1	INS	9606.ENSP00000216117	9606.ENSP00000380432	0	0	0	0	0	0	0	0.822	0.822
HMOX1	PTGS2	9606.ENSP00000216117	9606.ENSP00000356438	0	0	0	0	0.076	0	0	0.827	0.834
HMOX1	IL6	9606.ENSP00000216117	9606.ENSP00000385675	0	0	0	0	0.073	0	0	0.841	0.847
HMOX1	NOS3	9606.ENSP00000216117	9606.ENSP00000297494	0	0	0	0	0	0.185	0	0.829	0.855
HMOX1	VEGFA	9606.ENSP00000216117	9606.ENSP00000478570	0	0	0	0	0	0	0	0.867	0.867
HMOX1	IL10	9606.ENSP00000216117	9606.ENSP00000412237	0	0	0	0	0	0	0	0.867	0.868
HMOX1	IL4	9606.ENSP00000216117	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.475	0.945
HSPA5	TP53	9606.ENSP00000324173	9606.ENSP00000269305	0	0	0	0	0	0.340	0	0.561	0.698
HSPA5	SOD1	9606.ENSP00000324173	9606.ENSP00000270142	0	0	0	0	0	0.131	0	0.551	0.593
HSPA5	IGF1	9606.ENSP00000324173	9606.ENSP00000302665	0	0	0	0	0	0	0	0.570	0.570
HSPA5	LEP	9606.ENSP00000324173	9606.ENSP00000312652	0	0	0	0	0	0	0	0.617	0.617
HSPA5	VEGFA	9606.ENSP00000324173	9606.ENSP00000478570	0	0	0	0	0	0	0	0.448	0.448
HSPA5	IL6	9606.ENSP00000324173	9606.ENSP00000385675	0	0	0	0	0	0	0	0.477	0.477
HSPA5	PLAU	9606.ENSP00000324173	9606.ENSP00000361850	0	0	0	0	0.064	0.063	0	0.484	0.508
HSPA5	LDLR	9606.ENSP00000324173	9606.ENSP00000454071	0	0	0	0	0.057	0.379	0	0.254	0.524
HSPA5	INS	9606.ENSP00000324173	9606.ENSP00000380432	0	0	0	0	0	0	0	0.587	0.587
HSPA5	TLR4	9606.ENSP00000324173	9606.ENSP00000363089	0	0	0	0	0	0.050	0	0.610	0.613
HSPA5	SRC	9606.ENSP00000324173	9606.ENSP00000362680	0	0	0	0	0	0.100	0	0.601	0.626
HSPA5	SOD2	9606.ENSP00000324173	9606.ENSP00000446252	0	0	0	0	0.081	0	0	0.619	0.635
HSPA5	TNF	9606.ENSP00000324173	9606.ENSP00000398698	0	0	0	0	0	0	0	0.670	0.670
HSPA5	PTEN	9606.ENSP00000324173	9606.ENSP00000361021	0	0	0	0	0	0.476	0	0.427	0.687
ICAM1	TNFRSF1A	9606.ENSP00000264832	9606.ENSP00000162749	0	0	0	0	0.088	0	0	0.641	0.658
ICAM1	MMP2	9606.ENSP00000264832	9606.ENSP00000219070	0	0	0	0	0	0	0	0.743	0.743
ICAM1	PLAT	9606.ENSP00000264832	9606.ENSP00000220809	0	0	0	0	0	0	0	0.481	0.481
ICAM1	TGFB1	9606.ENSP00000264832	9606.ENSP00000221930	0	0	0	0	0.115	0	0	0.507	0.545
ICAM1	SERPINE1	9606.ENSP00000264832	9606.ENSP00000223095	0	0	0	0	0.088	0	0	0.683	0.698
ICAM1	MPO	9606.ENSP00000264832	9606.ENSP00000225275	0	0	0	0	0	0	0	0.797	0.797
ICAM1	IL2	9606.ENSP00000264832	9606.ENSP00000226730	0	0	0	0	0	0	0	0.834	0.834
ICAM1	IFNG	9606.ENSP00000264832	9606.ENSP00000229135	0	0	0	0	0	0	0	0.870	0.870
ICAM1	IL4	9606.ENSP00000264832	9606.ENSP00000231449	0	0	0	0	0	0	0	0.862	0.862
ICAM1	KRAS	9606.ENSP00000264832	9606.ENSP00000256078	0	0	0	0	0	0	0	0.529	0.529
ICAM1	IL1A	9606.ENSP00000264832	9606.ENSP00000263339	0	0	0	0	0.113	0	0	0.801	0.816
ICAM1	IL1B	9606.ENSP00000264832	9606.ENSP00000263341	0	0	0	0	0.154	0	0	0.916	0.926
ICAM1	KDR	9606.ENSP00000264832	9606.ENSP00000263923	0	0	0	0	0.055	0	0	0.591	0.597
ICAM1	PLAU	9606.ENSP00000264832	9606.ENSP00000361850	0	0	0	0	0.098	0	0	0.398	0.433
ICAM1	LTA	9606.ENSP00000264832	9606.ENSP00000403495	0	0	0	0	0.061	0	0	0.454	0.466
ICAM1	LDLR	9606.ENSP00000264832	9606.ENSP00000454071	0	0	0	0	0	0	0	0.530	0.530
ICAM1	SOD2	9606.ENSP00000264832	9606.ENSP00000446252	0	0	0	0	0.179	0	0	0.454	0.532
ICAM1	NOS2	9606.ENSP00000264832	9606.ENSP00000327251	0	0	0	0	0	0.061	0	0.544	0.554
ICAM1	OLR1	9606.ENSP00000264832	9606.ENSP00000309124	0	0	0	0	0.065	0	0	0.577	0.588
ICAM1	MMP1	9606.ENSP00000264832	9606.ENSP00000322788	0	0	0	0	0.088	0	0	0.575	0.596
ICAM1	PLG	9606.ENSP00000264832	9606.ENSP00000308938	0	0	0	0	0	0	0	0.626	0.626
ICAM1	THBD	9606.ENSP00000264832	9606.ENSP00000366307	0	0	0	0	0.106	0	0	0.658	0.681
ICAM1	IGF1	9606.ENSP00000264832	9606.ENSP00000302665	0	0	0	0	0	0	0	0.684	0.684
ICAM1	NOS3	9606.ENSP00000264832	9606.ENSP00000297494	0	0	0	0	0	0	0	0.705	0.705
ICAM1	PTGS2	9606.ENSP00000264832	9606.ENSP00000356438	0	0	0	0	0.123	0	0	0.677	0.705
ICAM1	PPARG	9606.ENSP00000264832	9606.ENSP00000287820	0	0	0	0	0.061	0	0	0.698	0.705
ICAM1	MMP3	9606.ENSP00000264832	9606.ENSP00000299855	0	0	0	0	0.063	0	0	0.709	0.716
ICAM1	SRC	9606.ENSP00000264832	9606.ENSP00000362680	0	0	0	0	0	0	0	0.730	0.731
ICAM1	TP53	9606.ENSP00000264832	9606.ENSP00000269305	0	0	0	0	0.061	0	0	0.726	0.731
ICAM1	MMP9	9606.ENSP00000264832	9606.ENSP00000361405	0	0	0	0	0.093	0	0	0.722	0.737
ICAM1	LEP	9606.ENSP00000264832	9606.ENSP00000312652	0	0	0	0	0	0	0	0.762	0.762
ICAM1	INS	9606.ENSP00000264832	9606.ENSP00000380432	0	0	0	0	0	0	0	0.793	0.793
ICAM1	PECAM1	9606.ENSP00000264832	9606.ENSP00000457421	0	0	0	0	0.086	0	0	0.788	0.798
ICAM1	IL18	9606.ENSP00000264832	9606.ENSP00000280357	0	0	0	0	0.061	0	0	0.821	0.825
ICAM1	TLR4	9606.ENSP00000264832	9606.ENSP00000363089	0	0	0	0	0.083	0	0	0.829	0.836
ICAM1	VEGFA	9606.ENSP00000264832	9606.ENSP00000478570	0	0	0	0	0	0	0	0.890	0.890
ICAM1	VCAM1	9606.ENSP00000264832	9606.ENSP00000294728	0	0	0	0	0.069	0	0	0.938	0.940
ICAM1	IL6	9606.ENSP00000264832	9606.ENSP00000385675	0	0	0	0	0.152	0	0	0.947	0.953
ICAM1	SELE	9606.ENSP00000264832	9606.ENSP00000331736	0	0	0	0	0.058	0	0	0.953	0.954
ICAM1	TNF	9606.ENSP00000264832	9606.ENSP00000398698	0	0	0	0	0.119	0	0	0.957	0.960
ICAM1	IL10	9606.ENSP00000264832	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.858	0.985
IFNG	TNFRSF1A	9606.ENSP00000229135	9606.ENSP00000162749	0	0	0	0	0	0	0	0.538	0.538
IFNG	MMP2	9606.ENSP00000229135	9606.ENSP00000219070	0	0	0	0	0	0	0	0.638	0.638
IFNG	TGFB1	9606.ENSP00000229135	9606.ENSP00000221930	0	0	0	0	0	0	0	0.814	0.815
IFNG	SERPINE1	9606.ENSP00000229135	9606.ENSP00000223095	0	0	0	0	0	0	0	0.471	0.471
IFNG	MPO	9606.ENSP00000229135	9606.ENSP00000225275	0	0	0	0	0	0	0	0.581	0.581
IFNG	IL2	9606.ENSP00000229135	9606.ENSP00000226730	0	0	0	0	0.087	0	0	0.935	0.938
IFNG	MMP1	9606.ENSP00000229135	9606.ENSP00000322788	0	0	0	0	0.054	0	0	0.400	0.408
IFNG	MMP3	9606.ENSP00000229135	9606.ENSP00000299855	0	0	0	0	0.054	0	0	0.417	0.424
IFNG	PECAM1	9606.ENSP00000229135	9606.ENSP00000457421	0	0	0	0	0	0	0	0.428	0.428
IFNG	PPARG	9606.ENSP00000229135	9606.ENSP00000287820	0	0	0	0	0	0	0	0.449	0.449
IFNG	NOS3	9606.ENSP00000229135	9606.ENSP00000297494	0	0	0	0	0	0	0	0.451	0.451
IFNG	IGF1	9606.ENSP00000229135	9606.ENSP00000302665	0	0	0	0	0.061	0	0	0.474	0.485
IFNG	LEP	9606.ENSP00000229135	9606.ENSP00000312652	0	0	0	0	0	0	0	0.501	0.501
IFNG	LPL	9606.ENSP00000229135	9606.ENSP00000309757	0	0	0	0	0	0	0	0.509	0.509
IFNG	TP53	9606.ENSP00000229135	9606.ENSP00000269305	0	0	0	0	0	0	0	0.582	0.582
IFNG	PTGS2	9606.ENSP00000229135	9606.ENSP00000356438	0	0	0	0	0	0	0	0.594	0.594
IFNG	INS	9606.ENSP00000229135	9606.ENSP00000380432	0	0	0	0	0.061	0	0	0.623	0.631
IFNG	VEGFA	9606.ENSP00000229135	9606.ENSP00000478570	0	0	0	0	0	0	0	0.669	0.669
IFNG	VCAM1	9606.ENSP00000229135	9606.ENSP00000294728	0	0	0	0	0	0	0	0.684	0.684
IFNG	SELE	9606.ENSP00000229135	9606.ENSP00000331736	0	0	0	0	0	0	0	0.713	0.713
IFNG	IL1A	9606.ENSP00000229135	9606.ENSP00000263339	0	0	0	0	0	0	0	0.731	0.731
IFNG	MMP9	9606.ENSP00000229135	9606.ENSP00000361405	0	0	0	0	0	0	0	0.735	0.735
IFNG	TLR4	9606.ENSP00000229135	9606.ENSP00000363089	0	0	0	0	0	0	0	0.766	0.766
IFNG	LTA	9606.ENSP00000229135	9606.ENSP00000403495	0	0	0	0	0.152	0	0	0.770	0.796
IFNG	NOS2	9606.ENSP00000229135	9606.ENSP00000327251	0	0	0	0	0	0	0	0.836	0.836
IFNG	IL18	9606.ENSP00000229135	9606.ENSP00000280357	0	0	0	0	0	0	0	0.870	0.870
IFNG	IL1B	9606.ENSP00000229135	9606.ENSP00000263341	0	0	0	0	0.082	0	0	0.898	0.902
IFNG	PTPN1	9606.ENSP00000229135	9606.ENSP00000360683	0	0	0	0	0	0	0.900	0.112	0.907
IFNG	PRKCD	9606.ENSP00000229135	9606.ENSP00000378217	0	0	0	0	0	0	0.900	0.187	0.915
IFNG	PIK3CA	9606.ENSP00000229135	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.185	0.915
IFNG	TERT	9606.ENSP00000229135	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.215	0.918
IFNG	IL4	9606.ENSP00000229135	9606.ENSP00000231449	0	0	0	0	0	0	0	0.921	0.921
IFNG	IL6	9606.ENSP00000229135	9606.ENSP00000385675	0	0	0	0	0.064	0	0	0.937	0.939
IFNG	IL10	9606.ENSP00000229135	9606.ENSP00000412237	0	0	0	0	0.064	0	0	0.944	0.946
IFNG	TNF	9606.ENSP00000229135	9606.ENSP00000398698	0	0	0	0	0.152	0.379	0	0.957	0.975
IGF1	TNFRSF1A	9606.ENSP00000302665	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.400	0.412
IGF1	MMP2	9606.ENSP00000302665	9606.ENSP00000219070	0	0	0	0	0.061	0	0.900	0.613	0.960
IGF1	TGFB1	9606.ENSP00000302665	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.705	0.969
IGF1	SERPINE1	9606.ENSP00000302665	9606.ENSP00000223095	0	0	0	0	0	0	0.900	0.717	0.970
IGF1	IL2	9606.ENSP00000302665	9606.ENSP00000226730	0	0	0	0	0	0	0	0.499	0.499
IGF1	IL4	9606.ENSP00000302665	9606.ENSP00000231449	0	0	0	0	0	0	0	0.564	0.564
IGF1	KRAS	9606.ENSP00000302665	9606.ENSP00000256078	0	0	0	0	0	0	0	0.573	0.573
IGF1	IL1A	9606.ENSP00000302665	9606.ENSP00000263339	0	0	0	0	0.061	0	0	0.448	0.459
IGF1	IL1B	9606.ENSP00000302665	9606.ENSP00000263341	0	0	0	0	0.061	0	0	0.769	0.774
IGF1	KDR	9606.ENSP00000302665	9606.ENSP00000263923	0	0	0	0	0.061	0	0.600	0.625	0.846
IGF1	PIK3CA	9606.ENSP00000302665	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.496	0.947
IGF1	TP53	9606.ENSP00000302665	9606.ENSP00000269305	0	0	0	0	0	0	0	0.816	0.817
IGF1	SOD1	9606.ENSP00000302665	9606.ENSP00000270142	0	0	0	0	0	0	0	0.510	0.510
IGF1	PPARG	9606.ENSP00000302665	9606.ENSP00000287820	0	0	0	0	0.061	0	0	0.581	0.590
IGF1	VCAM1	9606.ENSP00000302665	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.483	0.494
IGF1	PPBP	9606.ENSP00000302665	9606.ENSP00000296028	0	0	0	0	0	0	0.900	0.219	0.918
IGF1	NOS3	9606.ENSP00000302665	9606.ENSP00000297494	0	0	0	0	0	0	0	0.735	0.735
IGF1	MMP3	9606.ENSP00000302665	9606.ENSP00000299855	0	0	0	0	0	0	0	0.518	0.518
IGF1	PPARA	9606.ENSP00000302665	9606.ENSP00000385523	0	0	0	0	0.070	0	0	0.382	0.401
IGF1	PLAU	9606.ENSP00000302665	9606.ENSP00000361850	0	0	0	0	0	0	0	0.415	0.414
IGF1	TERT	9606.ENSP00000302665	9606.ENSP00000309572	0	0	0	0	0	0	0	0.414	0.414
IGF1	SOD2	9606.ENSP00000302665	9606.ENSP00000446252	0	0	0	0	0	0	0	0.455	0.455
IGF1	LPL	9606.ENSP00000302665	9606.ENSP00000309757	0	0	0	0	0.061	0	0	0.474	0.484
IGF1	PECAM1	9606.ENSP00000302665	9606.ENSP00000457421	0	0	0	0	0.079	0	0	0.582	0.599
IGF1	MMP9	9606.ENSP00000302665	9606.ENSP00000361405	0	0	0	0	0.061	0	0	0.613	0.621
IGF1	IL10	9606.ENSP00000302665	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.628	0.636
IGF1	TLR4	9606.ENSP00000302665	9606.ENSP00000363089	0	0	0	0	0.061	0	0	0.667	0.674
IGF1	PTEN	9606.ENSP00000302665	9606.ENSP00000361021	0	0	0	0	0	0	0	0.692	0.692
IGF1	TNF	9606.ENSP00000302665	9606.ENSP00000398698	0	0	0	0	0	0	0	0.717	0.717
IGF1	PTGS2	9606.ENSP00000302665	9606.ENSP00000356438	0	0	0	0	0	0	0	0.749	0.749
IGF1	SLC2A4	9606.ENSP00000302665	9606.ENSP00000320935	0	0	0	0	0.062	0	0	0.759	0.765
IGF1	IL6	9606.ENSP00000302665	9606.ENSP00000385675	0	0	0	0	0	0	0	0.862	0.862
IGF1	PRKCD	9606.ENSP00000302665	9606.ENSP00000378217	0	0	0	0	0.049	0	0.900	0.211	0.918
IGF1	LEP	9606.ENSP00000302665	9606.ENSP00000312652	0	0	0	0	0	0	0	0.919	0.920
IGF1	PTPN1	9606.ENSP00000302665	9606.ENSP00000360683	0	0	0	0	0	0	0.900	0.422	0.939
IGF1	MMP1	9606.ENSP00000302665	9606.ENSP00000322788	0	0	0	0	0	0	0.900	0.481	0.945
IGF1	PLG	9606.ENSP00000302665	9606.ENSP00000308938	0	0	0	0	0.109	0	0.900	0.547	0.956
IGF1	SRC	9606.ENSP00000302665	9606.ENSP00000362680	0	0	0	0	0	0.262	0.900	0.811	0.984
IGF1	VEGFA	9606.ENSP00000302665	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.936	0.993
IGF1	INS	9606.ENSP00000302665	9606.ENSP00000380432	0	0	0	0	0	0	0.800	0.971	0.994
IGF1	INSR	9606.ENSP00000302665	9606.ENSP00000303830	0	0	0	0	0	0.971	0.800	0.663	0.997
IL10	TNFRSF1A	9606.ENSP00000412237	9606.ENSP00000162749	0	0	0	0	0	0	0.900	0.669	0.965
IL10	MMP2	9606.ENSP00000412237	9606.ENSP00000219070	0	0	0	0	0	0	0	0.584	0.584
IL10	TGFB1	9606.ENSP00000412237	9606.ENSP00000221930	0	0	0	0	0	0	0	0.819	0.820
IL10	SERPINE1	9606.ENSP00000412237	9606.ENSP00000223095	0	0	0	0	0	0	0	0.578	0.578
IL10	MPO	9606.ENSP00000412237	9606.ENSP00000225275	0	0	0	0	0	0	0	0.772	0.772
IL10	IL2	9606.ENSP00000412237	9606.ENSP00000226730	0	0	0	0	0	0	0	0.956	0.957
IL10	IL4	9606.ENSP00000412237	9606.ENSP00000231449	0	0	0	0	0	0	0	0.972	0.972
IL10	IL1A	9606.ENSP00000412237	9606.ENSP00000263339	0	0	0	0	0.063	0	0.900	0.738	0.973
IL10	IL1B	9606.ENSP00000412237	9606.ENSP00000263341	0	0	0	0	0.085	0	0.900	0.960	0.996
IL10	KDR	9606.ENSP00000412237	9606.ENSP00000263923	0	0	0	0	0	0	0	0.454	0.454
IL10	TP53	9606.ENSP00000412237	9606.ENSP00000269305	0	0	0	0	0	0	0	0.562	0.562
IL10	SOD1	9606.ENSP00000412237	9606.ENSP00000270142	0	0	0	0	0	0	0	0.433	0.433
IL10	IL18	9606.ENSP00000412237	9606.ENSP00000280357	0	0	0	0	0.062	0	0.900	0.915	0.991
IL10	PPARG	9606.ENSP00000412237	9606.ENSP00000287820	0	0	0	0	0	0	0	0.556	0.556
IL10	VCAM1	9606.ENSP00000412237	9606.ENSP00000294728	0	0	0	0	0.055	0	0	0.696	0.700
IL10	PPBP	9606.ENSP00000412237	9606.ENSP00000296028	0	0	0	0	0.064	0	0	0.515	0.526
IL10	NOS3	9606.ENSP00000412237	9606.ENSP00000297494	0	0	0	0	0	0	0	0.708	0.709
IL10	MMP3	9606.ENSP00000412237	9606.ENSP00000299855	0	0	0	0	0.052	0	0	0.598	0.603
IL10	PLG	9606.ENSP00000412237	9606.ENSP00000308938	0	0	0	0	0	0	0	0.555	0.555
IL10	LEP	9606.ENSP00000412237	9606.ENSP00000312652	0	0	0	0	0	0	0	0.797	0.797
IL10	MMP1	9606.ENSP00000412237	9606.ENSP00000322788	0	0	0	0	0.052	0	0	0.550	0.555
IL10	NOS2	9606.ENSP00000412237	9606.ENSP00000327251	0	0	0	0	0	0	0	0.696	0.696
IL10	SELE	9606.ENSP00000412237	9606.ENSP00000331736	0	0	0	0	0.049	0	0	0.802	0.803
IL10	PTGS2	9606.ENSP00000412237	9606.ENSP00000356438	0	0	0	0	0.061	0	0	0.831	0.836
IL10	PTEN	9606.ENSP00000412237	9606.ENSP00000361021	0	0	0	0	0	0	0	0.734	0.735
IL10	MMP9	9606.ENSP00000412237	9606.ENSP00000361405	0	0	0	0	0	0	0	0.831	0.831
IL10	SRC	9606.ENSP00000412237	9606.ENSP00000362680	0	0	0	0	0	0.079	0	0.535	0.554
IL10	TLR4	9606.ENSP00000412237	9606.ENSP00000363089	0	0	0	0	0	0.299	0	0.931	0.950
IL10	THBD	9606.ENSP00000412237	9606.ENSP00000366307	0	0	0	0	0	0	0	0.526	0.526
IL10	INS	9606.ENSP00000412237	9606.ENSP00000380432	0	0	0	0	0.062	0	0	0.731	0.737
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0.077	0	0.900	0.974	0.997
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.097	0	0.900	0.974	0.997
IL10	LTA	9606.ENSP00000412237	9606.ENSP00000403495	0	0	0	0	0.081	0	0	0.798	0.806
IL10	SOD2	9606.ENSP00000412237	9606.ENSP00000446252	0	0	0	0	0.076	0	0	0.417	0.438
IL10	LDLR	9606.ENSP00000412237	9606.ENSP00000454071	0	0	0	0	0	0	0	0.446	0.446
IL10	PECAM1	9606.ENSP00000412237	9606.ENSP00000457421	0	0	0	0	0.061	0	0	0.574	0.583
IL10	VEGFA	9606.ENSP00000412237	9606.ENSP00000478570	0	0	0	0	0	0	0	0.884	0.885
IL18	TNFRSF1A	9606.ENSP00000280357	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.558	0.567
IL18	MMP2	9606.ENSP00000280357	9606.ENSP00000219070	0	0	0	0	0	0	0	0.423	0.422
IL18	TGFB1	9606.ENSP00000280357	9606.ENSP00000221930	0	0	0	0	0.061	0	0	0.421	0.433
IL18	SERPINE1	9606.ENSP00000280357	9606.ENSP00000223095	0	0	0	0	0	0	0	0.471	0.471
IL18	MPO	9606.ENSP00000280357	9606.ENSP00000225275	0	0	0	0	0	0	0	0.567	0.567
IL18	IL2	9606.ENSP00000280357	9606.ENSP00000226730	0	0	0	0	0	0	0	0.870	0.870
IL18	IL4	9606.ENSP00000280357	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0.872	0.986
IL18	IL1A	9606.ENSP00000280357	9606.ENSP00000263339	0	0	0	0	0.061	0	0.900	0.668	0.966
IL18	IL1B	9606.ENSP00000280357	9606.ENSP00000263341	0	0	0	0	0.095	0	0.900	0.921	0.992
IL18	TP53	9606.ENSP00000280357	9606.ENSP00000269305	0	0	0	0	0	0	0	0.415	0.414
IL18	MMP1	9606.ENSP00000280357	9606.ENSP00000322788	0	0	0	0	0	0	0	0.403	0.403
IL18	PLG	9606.ENSP00000280357	9606.ENSP00000308938	0	0	0	0	0	0	0	0.407	0.407
IL18	LTA	9606.ENSP00000280357	9606.ENSP00000403495	0	0	0	0	0	0	0	0.429	0.429
